"rownum"	"y"	"x1"	"x2"	"x3"	"x4"	"x5"	"x6"
6474	1	-0.095776	0.514978	1.718017	1.000352	-3.075041	1
6475	1	-0.386495	3.210691	2.66055	0.82765	-0.35214	1
6476	1	0.243542	2.360914	3.185648	-0.419451	-1.421028	1
6477	1	2.139499	2.029387	2.18797	3.726691	-2.726586	0
6478	1	2.953131	1.638958	0.212337	2.684974	-1.886309	0
6479	1	2.157412	0.651318	2.475146	2.205301	-2.753206	1
6480	1	1.221795	0.553763	2.46551	3.156895	-1.400242	0
6481	1	1.969661	1.17891	0.659854	1.030489	-3.040192	1
6482	0	-0.586391	-0.513575	1.604244	2.838896	-2.912113	1
6483	1	0.160406	-1.030296	1.272388	1.975352	-0.734029	0
6484	1	-0.16194	2.208595	2.545505	1.908143	-1.198748	0
6485	0	-0.530972	0.150225	0.124584	-0.154304	-2.157244	1
6486	1	0.670667	2.914795	2.175232	2.352082	-2.102759	0
6487	1	1.154407	0.501681	0.585527	2.9192	-0.505277	1
6488	1	1.01758	2.045542	2.779118	4.024134	-3.529792	1
6489	1	1.538558	1.419355	1.407603	1.303218	-1.756224	0
6490	1	-0.090206	1.534979	1.234789	2.60188	-2.65991	0
6491	1	2.535915	2.415248	0.503078	2.758319	-1.73903	1
6492	1	0.770314	2.180094	3.130119	1.127119	-4.221865	0
6493	1	0.362123	0.50665	1.738598	1.828479	-2.22309	0
6494	0	-0.906715	2.250418	1.131596	2.403946	-0.696787	0
6495	1	3.041701	0.406902	3.511486	2.367789	-0.333486	1
6496	1	1.64104	1.900375	1.876439	3.771081	-3.513617	0
6497	0	0.111136	0.418129	1.681115	1.908413	0.092253	1
6498	1	1.906932	1.378559	3.342667	1.535962	-2.766658	0
6499	1	1.188727	1.634878	0.924074	2.652508	-2.961879	1
6500	1	1.428308	1.657695	1.554261	1.390691	-2.825012	0
6501	1	2.74683	1.669316	2.413606	1.065986	-1.593917	1
6502	1	1.887049	1.293947	0.516921	0.360279	-2.288444	1
6503	1	2.104312	1.761927	2.088268	2.185419	-0.993391	0
6504	0	-0.069288	0.981415	2.848315	0.004767	-3.011234	1
6505	1	1.399285	0.647822	1.911889	2.262551	-0.777016	0
6506	1	0.743028	0.864523	1.773548	3.193737	-0.807358	1
6507	0	0.277284	0.615066	2.257415	2.180857	-1.222111	0
6508	1	1.415104	1.555312	0.035643	2.31355	-0.899969	0
6509	1	-0.002758	1.053852	2.400669	0.594799	-3.885034	0
6510	1	0.586505	2.002672	1.859318	2.955464	-1.650087	0
6511	1	0.344963	2.911581	2.401333	1.641915	-1.624127	1
6512	1	0.888472	2.112346	2.150445	1.561557	-1.912663	1
6513	1	0.711576	0.011516	2.066564	2.231157	-1.769335	0
6514	1	1.972038	1.517327	3.511791	3.293986	-1.494097	1
6515	0	0.283765	0.885592	1.881574	2.313437	-2.064068	0
6516	1	2.735828	2.022128	1.600291	1.478327	-2.129843	0
6517	1	2.893751	1.35536	1.48614	2.682499	-1.442933	0
6518	1	1.21156	1.768381	2.561033	3.774399	-3.168106	0
6519	1	-0.029734	1.165647	3.039963	0.909374	-1.058414	0
6520	1	0.76738	0.751331	2.131317	1.412289	-2.115333	0
6521	1	1.136023	1.544522	0.106674	1.684152	-1.720825	0
6522	1	1.641501	3.445046	2.152182	0.933371	-1.96774	0
6523	0	-0.561761	1.022665	1.065673	1.427104	-3.224262	0
6524	1	1.766004	1.913231	0.719979	1.90065	-3.068888	1
6525	0	-0.486153	1.462881	-0.363735	1.401914	-2.562182	1
6526	1	0.979506	1.822764	0.946934	1.159051	-1.382316	1
6527	1	0.342584	4.005426	0.358092	3.158	-0.968989	1
6528	1	0.88149	1.785643	1.087174	2.399766	-3.479529	1
6529	1	2.261652	0.687702	1.461448	1.856244	-1.433187	0
6530	1	0.469773	2.958549	0.111245	2.573301	-2.213804	0
6531	1	1.018377	3.631476	0.489387	1.38827	-2.944413	1
6532	0	0.16489	0.545806	1.376023	1.99497	-1.83849	1
6533	1	2.690344	1.473451	2.238195	2.686708	-1.003795	0
6534	1	1.229691	0.988755	1.982858	3.042736	-2.877028	1
6535	1	1.643085	1.187046	2.655724	0.892101	-2.078813	1
6536	1	2.947017	3.111496	1.758498	3.36166	-3.874658	1
6537	1	1.650294	-0.288582	2.20568	3.155743	-2.601492	1
6538	1	1.685189	2.63465	2.309104	2.834062	-3.494441	0
6539	1	1.421957	2.903829	-0.224072	2.808641	-1.045034	1
6540	1	1.366709	0.029962	1.275814	2.055712	-2.399389	1
6541	1	0.621281	1.401544	1.201542	3.250889	-0.892443	0
6542	1	2.469925	3.607941	1.954833	2.100228	-1.175094	1
6543	1	0.509273	1.741445	2.137674	2.923699	-3.063019	1
6544	1	1.701716	1.483682	1.962399	2.733326	-0.88471	1
6545	1	1.021194	1.596898	2.321787	2.76395	-4.057248	0
6546	0	0.123562	0.658935	2.356919	2.730498	-3.126819	1
6547	1	0.389815	2.72406	0.622855	3.730425	0.502173	0
6548	1	1.621165	1.259401	-0.403071	2.890111	-2.341642	0
6549	0	-0.127121	1.067013	2.570729	2.762839	-2.478712	0
6550	1	1.888393	1.275511	1.552947	2.665355	-2.038509	0
6551	1	2.205514	0.137777	3.031294	3.123573	-2.826143	0
6552	1	1.468557	1.64333	1.00136	4.431371	-0.964293	0
6553	1	1.103236	0.156633	1.561707	2.679942	-1.200407	1
6554	1	1.112266	0.584436	1.901297	0.147694	-1.949972	0
6555	0	0.024133	1.98774	1.876326	2.232627	-2.076606	0
6556	1	0.499386	1.242624	1.72028	0.797994	-1.253833	1
6557	1	0.229566	2.699541	2.789692	1.974433	-1.285999	0
6558	1	1.561329	0.653013	1.176385	3.250639	-1.291991	0
6559	0	-2.236731	1.430249	1.733271	2.189371	-1.370282	0
6560	1	0.579776	2.396882	0.549725	-0.330509	-3.650793	1
6561	1	1.552194	1.902806	1.019434	-0.096764	-0.677825	0
6562	1	1.344158	1.381064	0.242342	1.555821	-2.127192	0
6563	1	0.794149	1.953621	2.119246	4.092232	-1.77263	1
6564	1	0.520795	1.452169	2.317869	1.281992	-2.605509	0
6565	1	2.196548	2.40751	2.993053	1.191452	-2.852803	1
6566	0	0.217477	1.290532	1.352461	1.664351	-1.311967	0
6567	1	0.266856	1.436329	1.718717	2.76439	-2.749639	0
6568	1	1.615572	1.733226	2.434782	1.647894	0.34834	0
6569	0	-0.870338	0.006932	1.386572	2.816185	-3.098352	1
6570	0	-0.027144	1.555062	1.357827	1.360452	-2.702438	1
6571	1	1.103197	-0.038747	-0.248578	2.775288	-1.405879	0
6572	1	0.516376	0.091079	3.130133	2.446733	-0.737399	0
6573	0	0.392944	1.944144	0.724645	3.153258	-1.009465	0
6574	1	1.137158	1.979975	2.118584	1.898185	-0.910995	0
6575	1	-0.047319	1.169902	3.309367	0.783575	-0.831439	1
6576	1	1.647612	-0.156209	2.046846	4.120033	-3.061559	1
6577	1	0.164796	1.689338	1.423772	1.478252	-2.168009	0
6578	1	-0.229656	1.180256	0.34021	1.222363	-2.379168	1
6579	1	0.74237	2.426566	0.835	0.472396	-1.192539	1
6580	1	0.763185	1.68151	1.780258	2.359155	-0.567694	0
6581	1	2.400918	2.174825	2.164145	2.397226	-1.550066	1
6582	1	1.217114	0.666233	1.21228	1.273557	-0.580076	0
6583	1	1.913398	2.871077	2.212949	2.430889	-1.618879	1
6584	1	1.364307	2.782047	0.7389	2.405296	-1.477999	0
6585	1	0.087928	2.877865	2.259998	1.157197	-3.661619	1
6586	1	1.327285	1.31788	1.286372	0.931249	-0.837958	1
6587	1	1.499344	1.129731	2.285168	2.12191	-1.384886	1
6588	1	1.434037	0.715089	0.335974	2.609729	-3.410578	1
6589	1	0.08164	0.763391	1.076515	0.283791	-1.121387	1
6590	1	1.938935	0.533773	0.970355	1.764303	-1.038696	0
6591	0	-0.291896	1.514467	2.747299	2.919787	-3.794072	1
6592	1	1.048206	1.313227	0.58172	2.450986	-0.914018	0
6593	0	-0.539627	1.286678	2.694472	2.289224	-0.179633	1
6594	1	0.445981	0.736737	0.56575	2.981759	-2.476065	1
6595	1	0.896242	2.493441	2.489853	1.00945	-1.317091	0
6596	1	1.63299	1.457142	1.97774	1.875955	-2.074858	1
6597	1	1.084206	1.672395	0.54685	2.208039	-2.725238	0
6598	1	1.59163	1.380669	0.821999	2.213133	-0.664226	1
6599	1	2.583979	2.945074	3.691671	2.586401	-1.084015	0
6600	0	-0.77481	0.121481	0.009137	3.067303	-1.553753	1
6601	1	1.610047	1.123447	1.590221	1.603853	-2.55417	0
6602	1	0.573589	2.33147	1.975136	0.991639	-1.032632	0
6603	1	1.899143	1.16871	2.924748	0.537861	-1.939164	0
6604	1	0.620444	1.442109	2.552895	1.223416	-2.554066	1
6605	1	0.285099	2.406132	1.505643	1.87128	-2.200881	1
6606	1	2.318443	1.685996	2.491461	1.090767	-1.674226	0
6607	1	1.352621	0.238893	3.599495	2.40588	-2.340971	1
6608	1	-0.524303	1.441452	1.821123	0.663844	-0.535406	1
6609	0	-0.232952	0.457814	1.38538	1.282178	-0.725614	0
6610	1	2.597511	1.067378	2.572089	2.889492	-0.522417	1
6611	0	-1.067109	1.712741	1.626162	1.338319	-2.363194	1
6612	1	1.024496	-0.048403	2.060101	3.261975	-2.971494	1
6613	1	1.997584	0.403392	3.684581	1.953148	-2.352382	0
6614	1	0.844421	2.844879	2.910729	2.321275	-3.721487	0
6615	1	1.555027	2.475385	1.772833	1.111085	-2.310533	0
6616	0	0.680278	0.980301	0.343329	2.691948	-0.885477	0
6617	1	0.721904	1.214511	0.803952	0.841078	-0.977187	0
6618	1	1.72833	1.862877	1.854772	2.625735	-1.158055	0
6619	1	1.294075	1.096176	2.454044	1.523867	-0.690835	1
6620	1	1.073693	1.344387	1.050777	4.249547	-2.584018	1
6621	1	1.5954	1.910661	2.512097	2.145678	-0.506265	0
6622	1	1.427139	1.324593	1.000947	2.65481	-1.887646	0
6623	0	-0.980986	1.271388	1.449295	2.71297	-0.585473	1
6624	0	-0.701959	0.599383	1.709748	2.848974	-1.86178	1
6625	1	2.316414	1.752596	2.277871	3.078381	-3.049584	0
6626	0	-0.212382	1.610845	2.779443	0.982485	-2.968319	0
6627	0	0.21185	-0.186564	-0.20469	2.135253	-1.890506	0
6628	0	-0.031411	0.503193	0.895747	2.508718	-1.355502	1
6629	1	2.687173	4.931867	1.007952	3.071573	-1.836788	0
6630	0	-1.294706	0.607824	1.591828	-0.694735	-1.870632	1
6631	1	1.203663	2.844488	0.791166	2.40955	-3.025774	1
6632	1	1.660526	2.905656	2.274228	3.522535	-1.239023	1
6633	1	0.316383	1.893073	1.813029	3.787116	-1.367275	1
6634	1	1.483169	1.272154	1.44146	2.86366	-1.875845	0
6635	1	2.037923	1.894957	1.117724	4.106832	-0.741227	0
6636	1	1.83805	1.746544	1.149709	0.698445	-2.071759	0
6637	1	0.359196	1.108552	0.8839	3.012422	-3.068573	0
6638	1	1.328273	0.913184	0.89934	2.912245	-2.389582	1
6639	1	2.392526	-0.042052	0.734582	1.556501	-2.338833	0
6640	1	2.160681	2.680519	1.558776	2.678174	-2.816054	1
6641	1	1.378523	1.57156	1.99328	2.394968	-2.36906	0
6642	1	2.186332	2.243836	2.556056	1.642813	-1.552308	0
6643	1	0.856197	2.015982	2.463326	1.777432	-1.949867	1
6644	0	-0.188507	0.770912	1.789819	2.318978	-1.572511	0
6645	1	1.480216	1.900817	2.81383	1.907389	-2.062177	1
6646	1	0.579252	1.417219	-0.663348	-0.304622	-1.333116	0
6647	1	1.520508	1.651945	0.365489	3.033504	0.608623	1
6648	1	1.222076	1.205303	2.17182	0.996471	-2.745014	0
6649	1	-0.042664	1.532241	1.293636	3.27743	-3.169123	1
6650	1	1.243002	0.244935	1.544585	2.92994	-2.45279	0
6651	1	0.924198	2.917534	1.749007	1.514673	-1.522308	1
6652	1	-0.048525	-0.109798	-0.079626	2.070835	-1.233514	0
6653	1	2.16084	1.773089	1.35065	1.410505	-2.057479	0
6654	1	0.864803	1.278933	2.967695	4.30204	-2.448986	0
6655	1	1.782669	0.32171	1.073984	2.548827	-2.143777	0
6656	1	0.915531	0.341791	0.23151	2.010297	-4.121097	1
6657	1	1.170498	-0.261838	2.128399	2.617329	-2.419199	1
6658	1	1.140964	2.050008	1.275126	2.198298	-2.296302	0
6659	1	1.041362	1.461625	1.662918	0.319178	-1.678509	0
6660	1	2.879292	1.235069	2.611177	1.775356	-1.942429	0
6661	1	2.867303	2.534714	3.416246	3.448697	-1.7343	0
6662	1	2.226887	0.247735	3.661717	0.887461	-1.971245	1
6663	1	-0.986381	2.85894	0.612376	2.001148	-1.127104	0
6664	1	0.9318	2.959141	1.127661	2.81267	-1.402485	1
6665	0	-0.031638	0.885588	2.249304	1.210248	-0.031526	0
6666	1	1.513961	1.875396	2.105848	2.347385	-1.265475	0
6667	1	0.657776	1.810567	1.095832	1.423299	-3.920045	0
6668	0	0.520912	0.487829	2.172696	1.803945	-1.210361	1
6669	1	1.513408	2.261134	3.133162	-0.966739	-0.831981	0
6670	1	2.025242	3.724572	1.588862	2.40569	-1.178371	1
6671	1	1.104761	1.990062	0.483956	1.228488	-2.125169	1
6672	1	0.414867	-0.231001	0.951073	1.967241	-2.765909	1
6673	1	0.278479	-1.506622	1.209978	2.201859	-1.615532	0
6674	1	1.607481	1.036144	1.618531	0.098073	-1.470552	0
6675	1	2.281454	0.839376	1.957582	0.4439	-1.862247	0
6676	0	0.327822	-0.000837	3.144608	1.262145	-2.406291	0
6677	1	2.242516	1.412972	1.533787	1.211086	-2.516577	1
6678	1	1.747913	0.598267	1.640126	2.954321	-1.042674	0
6679	1	0.550322	2.011931	0.385967	0.83966	-3.345714	1
6680	1	1.015768	2.456256	3.165798	3.142509	-3.416877	1
6681	1	2.507384	1.737593	3.031602	3.572042	-1.288605	0
6682	1	0.352443	1.57113	2.83906	1.58959	-2.128431	1
6683	1	0.676496	1.827487	0.452061	1.066032	-2.113683	0
6684	1	3.149138	1.464288	2.473534	2.443137	-1.554161	1
6685	1	1.879341	-0.334237	0.271871	2.498624	-0.888767	1
6686	0	-1.069055	0.580084	2.851868	1.948567	-3.252169	0
6687	1	-0.008258	2.251833	1.611187	1.334349	-1.609764	0
6688	1	0.774346	3.197863	3.677816	3.394417	-2.05107	1
6689	0	-0.102782	-0.074178	0.946873	1.644009	-1.088177	0
6690	0	-0.106974	0.41428	1.658879	2.603456	-2.312465	1
6691	1	2.000422	3.649989	1.767454	0.101617	-1.89921	0
6692	1	0.437139	0.598055	2.048331	0.817097	-1.285984	1
6693	1	0.982764	-0.671545	1.430248	1.889274	-0.460253	1
6694	1	2.177707	0.984357	1.979831	3.955715	-2.385648	1
6695	1	2.247882	1.307719	1.315102	1.074244	-1.032875	1
6696	0	-0.949127	0.383959	1.160456	3.680006	-1.153909	0
6697	0	-0.116012	1.346895	1.985079	2.509284	-0.55117	0
6698	1	1.059182	1.113972	1.619575	2.655682	-0.578298	0
6699	1	0.856788	0.91335	2.066725	1.685559	-1.77575	1
6700	1	1.913737	3.857011	4.765009	1.236668	-1.35437	0
6701	1	1.804548	2.35648	1.930323	1.734769	-2.280123	0
6702	1	2.074196	2.087869	2.454269	1.861047	-2.831026	0
6703	1	1.053532	1.57412	2.196134	0.997339	-2.040316	1
6704	1	1.607451	0.166595	0.873791	3.433234	-2.746426	1
6705	1	2.351525	3.45012	3.028802	1.789144	-3.38704	1
6706	1	0.641029	-0.394168	0.962383	1.370091	-3.371896	0
6707	1	1.389283	1.597071	2.090942	0.873637	-2.138849	1
6708	1	1.052726	2.577712	2.473798	2.949515	-2.309237	1
6709	1	1.093594	0.745601	2.148293	1.487534	-1.521545	1
6710	1	0.885759	2.751373	2.620677	1.124657	-1.714637	0
6711	1	1.569765	0.920008	3.007996	3.642192	-2.730991	0
6712	1	2.414598	0.551971	1.127811	2.967088	-1.4851	0
6713	1	1.353133	0.267199	2.145383	2.699281	-1.338832	1
6714	1	0.482115	2.213241	2.131455	1.645587	-1.13069	1
6715	1	2.544945	2.291191	3.178251	2.066914	-1.528342	0
6716	1	3.255856	1.206261	1.437282	2.84327	-1.063637	0
6717	1	2.48855	-0.63275	1.9976	1.820602	-3.605432	0
6718	1	1.850393	0.981704	1.931927	3.064111	-2.511044	1
6719	1	0.021605	1.568901	1.350555	0.960286	-0.832241	0
6720	1	0.576602	0.964248	1.150602	3.073649	-2.780942	0
6721	1	1.977715	0.641234	2.582244	2.32198	-2.824113	0
6722	1	1.047981	0.078909	3.096914	2.22733	-2.154381	0
6723	1	3.878868	2.713078	4.043974	1.302549	-3.408839	1
6724	1	1.823096	0.161016	1.517675	3.075315	-2.369899	0
6725	1	-0.730682	1.554413	0.757078	2.753758	-4.740447	0
6726	1	0.689224	2.04879	3.561373	-0.116963	-1.726115	1
6727	1	0.129523	2.208951	2.778936	1.509054	-1.935067	1
6728	1	1.11373	0.601861	1.109464	3.737441	-2.866941	0
6729	1	0.660048	0.720078	0.750598	3.611524	-2.357027	0
6730	1	1.89865	0.993538	2.100272	2.142004	0.076201	0
6731	1	0.787004	0.780479	1.157	0.27211	-2.529823	1
6732	0	0.662184	0.926651	2.39969	2.075347	-0.162701	0
6733	1	1.756752	4.186087	2.501883	1.458841	-3.34203	1
6734	1	2.436173	1.726669	2.200426	3.736068	-1.421375	1
6735	1	0.960944	0.971631	2.013576	1.447079	-2.408481	1
6736	1	0.816933	0.532356	2.055483	1.548073	-1.167198	0
6737	0	-0.476575	0.537948	0.594669	1.475759	-1.841071	0
6738	1	0.940988	1.393224	1.8765	-0.315528	-2.306449	0
6739	1	0.411405	1.593401	1.903879	0.968746	-1.418486	0
6740	1	2.55054	1.883022	3.332644	1.838134	-2.025946	1
6741	0	0.020087	-0.186266	2.937666	2.203988	-1.072356	0
6742	1	1.313118	3.198527	0.884926	2.37135	-1.987405	0
6743	0	-0.716111	0.59244	2.665852	2.822943	-1.712881	0
6744	1	2.253518	0.571289	2.139393	1.176822	-3.00819	0
6745	1	1.731741	0.516904	1.248076	1.237648	-2.349768	0
6746	1	1.265793	1.25988	1.070721	1.030404	-2.144914	1
6747	1	1.552194	1.27648	1.179475	1.946826	-2.360977	0
6748	0	0.374676	1.151911	2.970899	1.961265	-1.395069	0
6749	1	1.346121	1.757308	0.768782	1.139163	-3.850272	0
6750	1	1.160907	0.970072	0.603238	2.58369	-2.174329	1
6751	1	0.24766	0.746203	2.567676	1.305255	-3.558632	1
6752	1	1.749681	0.191605	1.308834	3.708453	-0.424585	0
6753	1	1.422083	0.844514	1.392724	2.731107	-2.326539	0
6754	0	0.384386	1.690556	2.74199	3.476771	-0.225148	0
6755	1	2.036258	3.269218	3.888001	2.185371	-1.320886	0
6756	1	1.84713	1.038428	2.633629	0.229493	-2.071593	0
6757	1	1.360913	1.851681	1.958716	1.834822	-1.667677	0
6758	1	2.749275	2.149744	2.192766	1.939629	0.94917	0
6759	0	-0.323807	0.213605	2.312107	3.108737	-1.572014	1
6760	1	1.322159	1.721817	2.215215	-0.041414	-0.781099	0
6761	1	1.547076	1.239188	1.709931	1.217314	-2.349804	1
6762	1	3.051561	1.627028	3.138018	1.054036	-2.271205	1
6763	1	0.81287	0.399795	2.110751	3.095517	-1.700897	1
6764	1	1.465018	1.169385	1.318539	1.89374	-2.960826	0
6765	1	1.930846	1.141245	2.004774	2.223499	-1.208911	1
6766	1	0.302586	0.775709	0.179884	1.546967	-1.437364	0
6767	1	0.235171	1.38336	0.923153	1.786525	-1.310344	1
6768	1	1.089725	2.779248	2.188911	1.375462	-0.380349	0
6769	1	0.538849	2.006114	1.616449	2.031242	-2.848201	0
6770	1	-0.03119	1.830169	1.995474	2.738347	-2.385284	0
6771	1	2.84753	2.591485	3.233104	3.784822	-2.261213	1
6772	1	-0.234696	2.993066	3.752279	1.770685	-1.920764	0
6773	1	1.526462	1.497731	0.597355	1.777249	0.835434	0
6774	0	-0.100548	2.309785	1.71044	3.924871	-2.440362	1
6775	0	0.010554	0.924309	3.185674	1.867028	-1.121535	1
6776	0	-0.490847	-0.05507	-0.056013	2.820087	-3.276027	1
6777	1	0.974318	1.179108	1.03317	2.390502	-2.896026	0
6778	0	-0.678522	0.006703	1.431306	1.477326	-2.769799	0
6779	1	1.320652	1.596426	1.858987	1.808867	-2.886836	0
6780	1	0.683468	2.586752	0.299895	2.994577	-1.212385	0
6781	0	-0.17444	0.655435	1.016587	2.52387	-0.880994	1
6782	1	0.629687	1.622632	3.8696	2.374518	-2.606147	1
6783	1	0.003805	2.240754	2.323985	1.101487	-1.528771	0
6784	1	0.766603	1.660837	1.894914	1.041035	-0.608556	0
6785	1	0.962528	-0.087787	3.48055	1.40683	-2.90812	1
6786	1	1.715921	1.261203	2.603847	1.511689	-1.133218	0
6787	1	0.224074	0.674183	-0.102869	1.930808	-2.674926	0
6788	1	0.918215	1.795491	3.926181	3.625996	-2.292045	1
6789	1	-0.162978	3.260947	1.02027	0.886262	-0.761747	0
6790	1	1.015575	2.248814	1.654311	1.30991	-2.314713	1
6791	1	1.341383	2.999525	3.395471	3.421767	-1.821638	1
6792	1	1.397813	2.658045	1.768349	1.884257	-2.295507	1
6793	1	1.635158	1.629689	1.689541	1.750717	-1.845554	0
6794	1	1.3553	0.661641	2.126731	2.513081	-2.375589	1
6795	1	1.589503	2.631949	1.962017	1.758707	-2.749397	1
6796	0	-0.054413	0.742469	1.940857	4.204677	0.080408	0
6797	1	3.106832	1.588063	0.719436	0.170348	-3.617477	0
6798	1	1.428872	1.683453	1.522382	2.356009	-1.363344	0
6799	0	-0.251672	0.997128	0.528801	2.596308	-0.083955	0
6800	0	-1.149818	0.624436	1.578244	3.364638	-1.151581	1
6801	1	1.356934	1.860638	3.56615	1.793898	-3.645243	0
6802	1	1.731577	0.119198	3.013584	0.897329	-0.905654	1
6803	1	1.354522	1.385252	3.111231	1.598408	-2.326062	1
6804	1	2.555356	2.571138	2.848284	2.593294	-1.376971	1
6805	1	1.074672	0.877395	3.566435	4.200527	-1.991678	0
6806	1	1.560445	1.627678	1.425554	1.649406	-3.097877	1
6807	1	0.617484	0.889184	1.943542	1.130355	-0.474767	0
6808	1	0.277674	0.649013	-0.203044	3.275512	-1.828053	0
6809	0	-0.774118	0.00121	2.032209	2.476708	-2.661015	1
6810	1	1.953527	2.94806	2.456578	2.803251	-2.169676	0
6811	1	0.886173	0.210428	0.859422	2.923782	-1.275588	1
6812	1	0.650843	0.797895	1.684892	0.943381	-4.465619	0
6813	1	2.249175	2.403835	3.832663	1.780743	-1.72191	1
6814	0	1.117226	-1.049316	1.950333	3.212918	-0.139993	0
6815	1	-0.201325	3.012487	3.386535	3.272943	-3.193048	1
6816	1	0.610062	1.705545	2.020225	3.202634	-1.69135	0
6817	1	0.221837	0.831711	1.432967	2.748766	-1.546661	0
6818	1	0.188971	1.074292	1.298503	3.047213	-1.913899	1
6819	1	-0.113839	2.514584	0.416751	1.735131	-1.482358	0
6820	1	2.437129	2.237583	0.808154	3.865279	-3.017989	0
6821	0	0.439763	1.372082	2.064395	2.388351	-2.103034	1
6822	1	1.172117	0.901331	2.339612	1.135866	-3.891932	1
6823	1	0.642327	1.874676	0.364032	2.244736	-1.188718	0
6824	1	0.637757	3.684499	2.458825	2.873549	-3.172995	0
6825	1	0.359377	1.712632	1.05441	1.755687	-0.960261	1
6826	0	0.056212	0.434418	1.296442	1.871516	-2.335516	0
6827	1	0.920157	1.837223	2.267208	0.857242	-1.749755	1
6828	1	0.800328	1.915253	0.941743	3.551914	-2.887358	0
6829	1	3.666633	0.477154	2.734256	2.593339	-0.466905	1
6830	1	1.512067	0.091757	0.963406	2.588949	-2.606956	0
6831	1	1.241718	0.367716	2.285918	1.361814	-2.211942	0
6832	0	0.280195	-0.186173	2.194052	2.581984	-2.061371	0
6833	1	0.326842	0.791767	4.251146	2.228259	-3.781717	1
6834	1	0.1898	1.465923	0.781252	1.727693	-2.03255	1
6835	1	1.406223	0.955085	0.228925	1.464027	-2.792448	1
6836	1	-0.691293	2.067719	1.717141	1.969293	-3.488462	1
6837	1	1.842492	1.265235	0.377941	1.514703	-2.142358	0
6838	1	0.796326	1.970622	1.926932	1.744305	-1.531182	1
6839	1	0.23332	1.070783	-0.230417	2.112132	-4.059716	1
6840	1	2.128209	0.705406	-0.508907	3.668111	-0.464725	1
6841	1	1.663836	1.409437	1.570608	0.341404	-0.733793	0
6842	1	2.452506	1.869384	3.079901	1.974535	-1.411965	1
6843	1	1.162725	0.463142	1.35977	2.620234	-2.928218	0
6844	1	2.492626	2.231851	4.786896	1.349994	-0.747664	0
6845	0	-0.094949	1.067333	0.82642	1.238326	-1.332848	1
6846	1	2.475945	2.669005	1.123863	1.109469	-1.655011	1
6847	1	0.603439	0.423724	1.437817	0.928612	-1.775386	0
6848	1	1.017189	3.244969	1.784761	1.137871	0.295831	0
6849	1	1.512943	0.30995	1.940063	1.527764	-1.981631	1
6850	1	1.46776	1.86969	2.417917	0.265912	-1.808879	0
6851	0	-0.157659	1.649542	1.706314	3.010145	-1.722984	0
6852	0	-0.2634	0.337896	1.770673	-0.097384	-2.148596	1
6853	1	0.103567	2.334945	0.208087	0.656714	-2.544001	1
6854	1	2.059579	0.595574	2.626309	3.648313	-3.562557	0
6855	1	2.003133	1.903793	2.274057	2.28691	-1.006252	1
6856	1	2.579108	0.849996	1.183205	1.559399	-2.65584	1
6857	1	0.351339	1.657482	1.32041	1.865779	-1.51559	1
6858	1	0.406812	2.752117	2.696251	1.294707	-1.834599	1
6859	1	1.230307	1.095529	1.056769	1.89835	-1.142517	1
6860	1	2.875516	1.037092	0.535627	2.801265	-2.102155	0
6861	1	0.806377	1.080965	3.195502	1.786681	-2.159704	1
6862	0	1.073349	-0.024533	2.608005	1.107155	-0.569188	0
6863	1	1.056218	2.396822	3.26623	2.219301	-3.174309	1
6864	0	-1.610929	1.32598	1.961061	0.935882	-0.931887	1
6865	1	-0.166022	1.699151	0.510306	2.883617	-2.34044	0
6866	1	0.738098	1.115639	1.761882	1.120747	-1.251296	0
6867	1	-0.185338	0.402465	1.93496	2.964067	-4.514172	1
6868	1	0.9071	2.916033	2.256761	2.540215	-2.288607	1
6869	1	1.013975	1.074321	-0.065658	4.947804	-1.71693	1
6870	1	1.754873	1.058185	2.234637	2.275537	-3.663198	1
6871	1	0.646587	1.577325	0.081618	0.953405	-2.091738	1
6872	1	0.469768	2.531497	1.342517	3.013309	-1.340926	1
6873	1	1.201651	2.219453	0.660176	3.226249	-3.202781	1
6874	1	0.546532	1.224484	3.408866	2.166946	-2.013942	1
6875	1	3.106832	3.231871	3.248892	1.153113	-2.082284	1
6876	1	1.313745	1.886704	3.639895	3.520658	-1.978883	0
6877	1	1.358472	2.462503	2.354178	2.814964	-2.912475	0
6878	0	0.167731	-0.356283	2.566633	0.469168	-3.469552	1
6879	1	0.779768	2.173554	2.064008	2.932881	-1.385891	0
6880	1	1.145542	1.425763	1.936232	3.418956	-2.568529	1
6881	1	0.253763	3.280129	2.456526	2.261051	-0.558649	1
6882	1	2.023417	1.094035	0.446445	1.81898	-1.376237	1
6883	1	1.935772	1.871802	2.127917	2.902539	-2.323217	0
6884	0	-1.432616	1.623311	2.232911	1.176007	-2.248673	1
6885	1	0.142495	3.063933	1.599197	1.75041	-1.517396	1
6886	1	0.30276	0.880626	1.40906	2.883893	-1.436045	0
6887	1	1.146348	0.976999	1.354903	3.117304	-2.047466	1
6888	1	2.152498	1.551126	1.830827	1.976092	-1.392098	0
6889	1	1.113316	2.809838	1.261198	2.421959	-1.794191	1
6890	1	1.65768	-0.243959	2.224435	3.61949	-2.316887	1
6891	1	0.543838	1.348272	2.0965	0.843968	-1.310171	0
6892	0	-0.177644	-0.447962	2.0465	1.703199	-2.97037	0
