"rownum"	"y"	"x1"	"x2"	"x3"	"x4"	"x5"	"x6"
6922	0	0.171181	0.059888	0.48644	1.887339	-3.763119	1
6923	0	1.714172	1.063334	1.142854	1.091153	-1.682141	1
6924	0	1.433229	1.301457	-0.254789	2.677103	-0.643264	1
6925	1	0.242865	2.201596	0.966563	3.749135	-2.274589	1
6926	0	1.202791	2.094413	1.506824	1.693229	-1.307543	0
6927	0	0.829906	1.832749	0.807745	2.638195	-1.327202	0
6928	0	0.347943	2.026666	1.932986	2.234589	-3.382075	0
6929	1	0.315634	1.160704	1.287134	1.214719	-3.109953	0
6930	0	1.139538	2.439267	0.598096	2.268448	-1.67783	0
6931	1	0.111697	0.370694	2.398597	1.266098	-0.663446	0
6932	1	0.090775	2.369417	0.618672	1.883541	-1.605497	1
6933	1	-0.854901	0.174473	1.261828	2.929215	-3.055252	1
6934	0	0.535479	0.798277	0.414644	2.317122	-1.941101	0
6935	0	1.486589	0.413586	1.495454	2.707243	-0.142762	0
6936	1	2.457293	0.595544	-0.70007	1.759205	-0.904547	0
6937	1	0.549951	2.206917	0.775447	0.391503	-2.546906	0
6938	0	1.069317	3.848726	2.090698	2.41883	-3.589833	1
6939	1	0.8277	1.506663	0.431565	2.645128	-1.443228	0
6940	0	0.150316	1.394738	2.721305	2.860084	-1.834585	0
6941	1	2.628392	1.137699	0.69947	0.20263	-2.568735	1
6942	0	1.203491	0.718151	1.946259	2.011718	-1.713269	1
6943	1	1.231107	0.373305	1.975066	3.270297	-0.676141	1
6944	1	0.535206	2.422202	0.895802	1.455342	-2.20274	1
6945	1	0.385491	0.461357	1.860108	2.642475	-2.837307	0
6946	0	0.355722	2.667792	1.236733	2.866504	-0.156644	1
6947	0	-0.277208	0.69706	1.356361	1.301146	-2.064382	0
6948	1	1.405613	1.348139	1.667749	0.089207	-1.756222	1
6949	1	-0.536001	1.51262	2.201596	1.592716	-1.793388	0
6950	0	0.723766	1.594691	1.386603	4.077077	-2.204269	0
6951	1	1.622473	1.112722	0.934087	2.372385	-2.174494	0
6952	0	-0.244309	1.483495	-0.101784	1.760774	-3.598165	1
6953	0	0.698787	2.57484	1.229381	2.637088	-2.844005	0
6954	0	2.038047	0.438199	0.614313	3.710965	-1.638552	0
6955	1	2.19353	0.713543	0.843465	1.705004	-0.970084	1
6956	1	0.093186	0.888429	1.734286	1.432456	-1.848389	0
6957	1	2.357787	1.288279	1.20622	2.183328	-2.457954	1
6958	1	1.651228	0.442897	-0.170904	1.533087	-2.649579	0
6959	0	0.042831	0.369283	0.679656	1.534628	-1.746139	0
6960	0	0.638029	-0.006423	0.333059	2.43327	-3.90312	1
6961	0	-0.166449	1.645631	1.929044	2.491306	-1.268959	1
6962	0	2.036376	0.748755	0.369034	0.416724	-1.334375	0
6963	1	0.019003	0.855639	0.981999	1.153579	-2.139043	1
6964	1	1.671839	0.902386	0.930029	-0.112979	-2.818548	1
6965	0	1.702086	1.152679	-1.523449	3.17909	-1.619846	1
6966	0	1.200074	1.330765	1.531615	1.050818	-0.391623	0
6967	0	0.779225	0.278671	1.305424	1.852434	-3.114269	1
6968	1	-1.062967	-0.773468	-1.005372	4.396629	-3.044194	1
6969	1	1.713894	0.576236	1.807393	2.497903	-1.174145	0
6970	0	1.729687	-0.016938	3.44077	3.489766	-1.673165	1
6971	1	0.935188	1.505783	0.70581	0.280961	-1.550518	0
6972	0	1.93232	0.671551	0.949352	2.686485	-1.296645	0
6973	0	-0.060926	0.56838	0.078037	1.390384	-1.184688	1
6974	0	0.473734	0.801054	0.857061	2.848028	-2.327196	1
6975	1	-0.661085	2.498473	2.811831	2.962439	-3.193213	0
6976	0	1.256248	2.062412	1.549327	3.486465	-2.055847	1
6977	0	-0.277567	0.473056	0.676906	1.119518	-2.55133	1
6978	0	-0.135543	1.391945	1.757277	0.14072	-1.671768	0
6979	0	1.582805	-0.522858	2.145964	1.341632	-0.138306	0
6980	0	1.125156	-0.060241	2.193002	2.346488	-2.000721	1
6981	0	2.393825	1.269032	3.374129	2.805923	-0.841836	1
6982	1	2.384408	2.003445	0.66804	1.660502	-1.803277	1
6983	0	1.720297	2.957185	-0.030849	0.170934	-2.220452	0
6984	1	1.108513	1.411583	2.464318	-0.984169	0.047804	1
6985	1	0.996094	1.957255	2.07867	0.645497	-3.665821	1
6986	0	0.860332	0.420505	-0.261828	-0.264422	-0.962838	1
6987	1	-0.655171	0.502222	0.547238	2.369552	-2.244967	1
6988	1	0.670273	-0.322353	-0.111765	1.7295	-2.958939	1
6989	0	0.134011	0.967814	1.596782	1.167514	-3.58299	0
6990	0	1.589549	1.651948	2.632472	0.957199	-1.832923	1
6991	0	0.873291	0.932222	0.927374	2.518606	-2.438503	1
6992	0	1.13715	-0.050761	1.581168	1.819473	-2.627435	1
6993	1	1.98754	0.621859	0.484419	1.192945	-1.095033	0
6994	0	-0.743104	0.5842	-0.20879	3.31238	-0.574125	1
6995	1	1.783507	1.704491	0.408217	3.376574	-1.081226	0
6996	1	0.566929	1.069007	1.300305	2.28863	-1.132923	0
6997	1	1.19672	1.544577	1.536434	2.515229	-2.325612	1
6998	0	0.866252	1.228214	1.221651	3.00704	-1.300557	0
6999	1	0.224362	2.20344	0.631096	1.404684	-1.941043	1
7000	0	0.454686	-0.217043	0.297762	1.02121	-1.307378	0
7001	0	1.676017	0.783263	1.581686	1.65737	-1.15189	0
7002	1	0.709451	0.611709	0.552701	2.718926	-1.207266	0
7003	1	1.561198	1.484726	1.330978	1.172925	-2.340081	1
7004	0	0.667949	-0.991582	0.511229	3.027667	-1.390679	0
7005	0	1.758326	1.118865	0.600009	0.704816	-0.182493	0
7006	1	0.04145	-0.687502	1.248176	0.744851	-3.021549	1
7007	0	0.473149	0.715302	0.614267	1.630441	-2.584243	1
7008	1	0.939626	1.454446	-0.101477	2.638986	-1.875677	0
7009	0	-0.403309	0.601196	-0.022237	2.094805	-1.905628	0
7010	0	1.503891	1.434844	0.872126	2.390274	-1.708737	1
7011	1	0.950569	0.266013	2.25248	2.558785	-1.801013	1
7012	1	-0.23785	1.136898	-0.952895	2.098314	-2.985657	0
7013	1	1.313019	1.028062	1.235462	1.686984	-1.874117	1
7014	0	0.76075	-0.416833	0.013607	1.676432	-1.585696	0
7015	0	2.082206	1.300549	0.557932	3.212746	-1.210435	0
7016	1	0.925311	2.377645	0.408989	3.517125	-2.933438	0
7017	1	1.10332	1.694581	2.180867	2.014644	-5.10737	1
7018	0	2.033496	1.334165	1.825656	2.098607	-3.660377	1
7019	0	1.813054	1.951131	0.933898	1.182356	-1.696933	0
7020	1	2.780601	2.289257	1.725796	0.818084	-3.216045	0
7021	0	0.607086	1.09839	1.16364	2.899003	-2.287839	1
7022	0	-0.008554	0.616598	1.291473	2.048694	-3.510087	0
7023	0	1.03927	-0.397605	0.493911	2.697108	-3.643503	0
7024	1	0.288328	0.762402	1.336831	-0.85135	-2.449817	0
7025	0	2.488435	0.495804	1.90918	2.775444	-1.776189	0
7026	0	1.812497	0.654474	0.793708	2.661936	-0.189108	0
7027	1	2.201821	-0.02796	1.772206	2.218788	-0.908056	0
7028	0	0.484404	0.31713	0.943002	1.279762	-1.314316	0
7029	0	1.50695	-0.099053	2.00921	1.658356	-0.831446	1
7030	0	0.203713	0.795772	1.042669	1.09421	-0.131564	1
7031	1	2.034063	0.420918	2.195762	3.201032	-2.935084	0
7032	1	1.281593	2.708524	2.472255	1.531543	-1.654801	1
7033	0	1.355865	0.759465	1.86841	1.473294	0.167364	0
7034	1	1.368181	1.176067	1.648013	3.430173	-1.922936	0
7035	1	0.046997	0.655108	1.20017	1.813198	-1.701351	0
7036	1	1.801349	1.465914	1.590285	2.358847	-1.218018	0
7037	1	-0.431879	0.635377	1.715046	2.642936	-2.336317	1
7038	1	1.149846	2.701865	1.425999	1.522613	-0.871651	0
7039	1	0.874659	1.388422	2.014404	0.819746	-0.827167	1
7040	1	0.919056	1.471248	2.118707	1.50603	-1.884745	1
7041	0	0.790087	0.897462	2.189104	1.891326	-3.475736	1
7042	1	1.225435	0.821017	-0.134502	1.133616	-2.873602	1
7043	0	1.947335	0.99139	1.423736	1.85293	-2.297683	0
7044	0	2.093392	1.106956	1.62787	2.956792	-2.419395	0
7045	0	0.747911	1.040094	-0.470441	0.655223	-2.930126	1
7046	0	1.781829	-0.7271	0.919497	1.070646	-2.492119	1
7047	1	0.428672	0.144671	1.33246	2.064352	-3.447849	1
7048	1	1.228626	2.14626	0.322532	0.979255	-1.925074	1
7049	1	1.644493	1.070093	-0.056041	0.219658	-3.893637	1
7050	0	2.130784	2.038877	0.488555	1.023488	-1.94435	1
7051	1	0.738575	1.023884	0.865774	4.045288	-0.576522	1
7052	0	0.803075	1.719746	0.702399	1.973357	-3.592087	0
7053	1	-0.493248	-0.066284	1.047965	1.624149	-0.881549	1
7054	0	0.68134	0.835234	1.539169	1.138207	-2.16536	0
7055	0	1.087861	1.511217	2.491015	2.510822	-1.817601	1
7056	1	2.087581	-0.078412	0.780094	2.547853	-4.822136	0
7057	1	0.489719	0.720247	-0.306557	1.632371	-2.178296	1
7058	1	1.835911	0.430276	-0.030845	1.987704	-1.607961	1
7059	0	0.860606	-0.456865	-0.049995	1.496557	-1.279277	1
7060	1	2.237639	1.71402	2.162871	1.144301	-2.792673	1
7061	1	1.763886	0.96266	1.292036	1.447081	0.101924	0
7062	0	0.033317	-0.147722	2.161947	3.947268	-2.82966	1
7063	0	0.418321	0.530101	1.886323	2.296252	-1.417268	0
7064	0	1.578726	1.154754	0.695078	2.879117	-2.064341	1
7065	1	0.875468	1.396912	1.04684	2.014762	-2.651762	1
7066	0	1.05912	1.417654	0.124723	3.248869	-2.428455	1
7067	1	1.592616	1.571389	2.085217	0.72663	-2.542008	1
7068	1	-0.344914	1.067214	0.497703	1.664032	-0.892931	1
7069	0	1.133714	1.054194	-0.09809	3.217345	-1.918171	1
7070	1	2.638826	3.311202	1.50691	2.79197	0.015235	0
7071	1	1.427181	1.448073	1.683243	2.260901	-2.453302	0
7072	0	0.984542	1.821868	1.134614	3.374404	-1.167699	0
7073	1	0.621618	0.772928	2.504933	1.88188	-3.735621	0
7074	1	2.495129	1.400184	2.543012	3.129976	-1.104129	0
7075	1	1.21072	0.692461	0.832916	2.619299	-2.729895	0
7076	0	0.124737	1.115873	2.01324	2.474946	-3.06515	1
7077	0	0.221501	2.051026	2.230859	3.357279	-2.250889	1
7078	0	1.205171	0.749732	1.326568	2.317367	-1.550448	1
7079	1	1.554989	1.440164	1.124652	1.408893	-1.454689	0
7080	1	1.49132	1.696985	0.925586	0.635638	-3.997652	1
7081	1	1.380633	0.22745	1.366403	2.52149	-2.193404	0
7082	0	2.522307	1.03622	0.584356	2.231013	-2.003605	1
7083	0	1.747927	-0.010425	0.480746	3.73314	-1.576285	0
7084	1	1.144713	1.318878	1.200028	1.558396	-2.540502	0
7085	0	1.636355	0.719853	2.168705	0.962507	-2.701081	0
7086	1	0.574131	0.166533	1.004692	1.764362	-2.126258	1
7087	0	-0.891517	-0.194826	0.574893	2.146775	-2.563046	1
7088	0	1.712229	1.147872	1.817664	1.741513	-2.04758	0
7089	0	1.104256	1.39931	0.261169	2.02873	-2.669211	1
7090	0	1.366793	2.086177	0.879991	1.445315	-1.485256	1
7091	0	1.70183	0.50381	0.478515	4.262447	-1.313717	0
7092	0	0.137263	1.344828	0.864189	2.113431	-1.514216	1
7093	1	0.147707	1.289104	2.755877	1.514856	-1.499896	0
7094	0	1.88725	1.556726	0.390665	0.895837	-3.686926	0
7095	1	0.337347	-0.932895	2.254533	1.892808	-1.960586	0
7096	1	0.757778	1.237432	0.828673	2.466313	-0.150488	1
7097	1	1.592608	0.826316	1.868665	1.98136	-2.37137	1
7098	1	0.761351	0.029524	2.292803	1.083257	-1.167398	1
7099	1	-0.689397	0.554359	0.024845	2.350223	-2.22083	1
7100	1	1.182975	1.050962	0.304863	1.30631	-1.572293	1
7101	1	0.288235	2.104338	-0.182925	1.496613	-0.832083	0
7102	0	0.36629	0.228019	1.581923	4.676128	-2.22862	1
7103	1	-0.196866	-0.125531	1.31464	3.972668	-2.946722	0
7104	1	1.304743	-0.545352	0.972336	2.134422	-1.045268	0
7105	1	1.669516	2.576387	2.261609	3.265919	-1.176204	0
7106	1	1.013146	2.440754	1.558423	3.404461	-0.958515	0
7107	1	0.147747	1.248251	1.575732	2.028631	-1.051588	1
7108	0	0.375489	-0.236342	2.666953	2.232792	-1.562355	0
7109	1	0.067811	2.023439	2.887275	0.045583	-1.08118	1
7110	0	2.218193	0.000955	0.512033	3.160034	-1.893757	0
7111	1	1.723825	0.294196	2.590948	3.397596	-1.488283	1
7112	0	1.67668	-0.355121	1.584023	2.771015	0.388504	1
7113	0	0.742371	-0.601121	1.525299	1.861851	-3.714085	1
7114	1	0.885969	-0.026908	0.877451	3.099276	-3.045521	1
7115	0	-0.532709	1.374408	2.05933	3.088174	-0.693183	1
7116	0	2.710611	3.058647	2.067771	1.944088	-0.592221	1
7117	1	1.14014	0.342977	1.539813	1.697786	-1.860897	0
7118	1	1.516422	1.196602	1.685172	2.601221	-1.901024	0
7119	1	0.833301	0.65545	1.480089	2.413009	-1.16622	1
7120	1	0.921174	1.242586	2.219148	1.584121	-1.208842	0
7121	0	1.497358	1.362257	2.447933	2.960554	-1.76775	1
7122	0	1.595335	0.651305	0.890662	1.654065	0.188078	1
7123	0	1.069162	1.949672	0.789552	2.018784	-0.852397	1
7124	0	0.858221	2.444058	2.304928	1.953724	-2.561549	1
7125	0	0.16007	1.386651	2.423966	2.649623	-1.505177	0
7126	1	0.989615	1.811147	1.930203	1.06532	-3.766675	1
7127	0	1.61192	1.069497	0.559129	2.52095	-2.401785	1
7128	1	0.735174	1.43779	1.741387	1.180734	-2.665453	0
7129	1	0.652225	1.145868	1.831309	2.353735	-2.235568	1
7130	0	1.285818	1.858552	0.650347	1.745948	-0.647732	0
7131	0	1.601689	0.094518	1.891774	1.993288	-0.0534	0
7132	1	0.690832	0.977929	1.931207	1.563672	-1.423623	1
7133	1	0.611042	-0.4194	0.40591	0.316871	-0.590814	0
7134	1	1.058202	0.475251	-0.486415	2.393158	-1.394973	0
7135	0	0.968199	0.164268	1.294267	2.843321	-2.813189	1
7136	0	0.66696	1.469891	0.4322	3.992368	-0.85237	1
7137	0	1.932088	1.831327	1.121406	1.724081	-2.763774	0
7138	1	-0.189531	0.907564	0.241067	1.678423	-2.833755	1
7139	1	0.669451	0.009008	1.272075	2.297048	-2.443367	0
7140	1	0.950536	0.173463	-0.658973	3.472974	-1.396229	0
7141	1	1.224568	0.253456	0.726598	2.491766	-1.049323	1
7142	1	-0.229078	0.693652	1.98298	1.660309	-0.921057	0
7143	1	0.412485	1.687862	0.543275	2.199771	-2.152419	1
7144	1	1.193775	0.994357	0.89076	1.898047	-1.334979	0
7145	1	1.197471	0.394353	1.387643	1.169562	-1.315315	0
7146	0	-1.057463	1.216702	-0.871244	1.757209	-1.024618	1
7147	1	0.797216	1.420177	2.876079	0.115999	-0.634768	0
7148	0	0.830671	2.269369	1.259894	1.97702	-0.660195	0
7149	0	0.500672	0.210383	1.144901	2.759478	-1.361235	0
7150	1	0.929998	1.525557	2.118225	1.521061	-2.193042	1
7151	0	0.69953	0.40821	0.471522	2.452564	-2.050595	1
7152	0	1.31064	2.418676	1.703295	1.620874	-2.392761	0
7153	1	-0.100567	-0.446619	2.00906	1.43535	-2.390653	0
7154	1	1.423047	1.124803	0.487498	1.890549	-0.025756	1
7155	1	0.148226	2.182858	2.20436	1.702179	-2.346742	1
7156	1	0.578817	0.111799	0.733554	1.437051	-2.591708	0
7157	0	0.965255	-0.956903	0.575142	2.567941	-3.021533	0
7158	0	0.336866	3.031859	2.134964	0.147768	-0.111141	0
7159	0	0.585526	0.720778	1.249553	2.925218	-0.449126	1
7160	1	1.2641	2.249514	-0.355077	0.53745	-1.742983	0
7161	0	0.518489	4.239866	1.132552	3.16479	-1.717341	0
7162	0	1.118444	1.264171	0.927518	3.241226	-0.11035	1
7163	0	2.15266	2.444221	2.041647	-1.798629	-1.329544	0
7164	0	-0.670619	-1.137435	1.745708	2.646513	-2.557451	1
7165	1	1.351899	1.157025	2.288744	2.70197	-2.732523	1
7166	0	-0.413062	0.020303	1.242574	2.433734	-2.413259	1
7167	0	1.375994	0.743396	-0.35283	1.525333	-1.462949	1
7168	1	1.955264	0.005938	1.781212	1.034271	-1.820516	0
7169	1	1.120293	0.58892	1.519729	0.996686	-0.85734	1
7170	0	1.295008	0.013749	1.602506	0.394661	-1.016403	0
7171	1	-0.489699	-0.511157	0.446497	2.901069	-2.495026	0
7172	0	1.140835	0.951385	4.446898	2.75848	-3.081744	1
7173	0	0.979585	1.591596	1.693962	0.749923	-2.834219	1
7174	1	0.581925	0.966599	0.048369	1.57363	-1.548622	0
7175	0	1.297386	-0.630529	1.838135	0.894838	-1.841911	1
7176	0	3.043759	0.175511	0.475532	2.504669	-3.531075	1
7177	1	0.956656	3.479237	1.659799	2.977262	-0.262423	1
7178	0	2.223787	-0.597726	1.41024	1.378407	-3.013229	0
7179	1	1.495113	0.535929	1.611952	0.356315	-2.256994	1
7180	1	2.716233	0.503536	2.423797	0.43556	-2.196401	0
7181	0	0.295017	1.807425	0.537633	1.632693	-2.485754	1
7182	0	2.024325	1.423038	1.304853	3.081125	-3.037478	1
7183	0	0.234897	0.301603	2.085603	2.827351	-3.807471	0
7184	1	0.216225	3.146291	1.376394	-0.625729	-2.898754	0
7185	1	0.418172	0.63519	1.587165	2.726052	-0.145424	1
7186	1	1.010288	-0.061701	2.254422	2.397684	-2.699144	0
7187	0	0.439508	0.698852	1.834019	0.230029	-3.417735	0
7188	0	0.192843	0.474234	1.043933	0.534701	-1.754641	1
7189	0	0.502207	1.311635	-0.591631	1.799772	-0.990091	1
7190	1	0.334671	-0.254571	0.738098	3.519632	-1.178148	0
7191	1	1.440553	1.009662	1.707561	1.967864	-1.554962	0
7192	0	0.539396	1.022143	-0.931898	4.008138	-1.936364	1
7193	0	2.011733	1.771685	-0.137524	3.078921	-3.825656	0
7194	0	0.938262	-0.338017	1.116352	0.408914	-1.672022	0
7195	0	0.294327	0.591306	2.153359	1.827716	-2.388202	0
7196	1	1.109465	0.560253	0.171166	0.734822	-2.780264	0
7197	0	1.52782	-0.74472	1.385767	2.669325	-2.943489	0
7198	0	1.47666	-0.551031	-0.476098	2.134725	-3.175449	0
7199	0	1.775431	-0.15263	0.710066	2.112388	0.516363	1
7200	0	2.231843	1.384955	1.52865	2.0613	-0.569477	0
7201	1	0.519938	0.219604	1.66089	2.45815	-2.538391	1
7202	1	0.784001	1.552037	1.836775	1.928496	-2.03157	1
7203	0	0.679165	0.761642	1.662143	0.757826	-2.06876	1
7204	1	0.741284	0.461879	1.356711	0.761809	-2.097493	0
7205	0	-0.142703	0.795862	1.573954	1.12745	-3.346163	0
7206	0	0.471072	1.235271	2.271364	3.556012	-2.879784	0
7207	1	1.04329	0.459185	2.815452	1.616935	-2.208432	0
7208	0	0.330461	1.773329	1.634139	2.245321	-0.549646	1
7209	1	-0.010658	2.426183	2.290947	3.716291	-0.641442	1
7210	0	0.882871	1.260999	-0.198809	2.490968	-2.398406	0
7211	0	1.352869	0.675759	0.811908	4.178853	-0.743699	0
7212	1	1.404267	2.188344	1.643006	3.20133	-1.087435	0
7213	1	1.388104	2.019058	2.283836	2.837802	-0.708943	1
7214	0	0.358685	0.809927	1.544084	1.314222	-2.950522	0
7215	1	1.553953	1.355354	1.439542	3.301749	-2.002899	0
7216	1	1.455497	2.339709	0.102782	1.718047	-1.656656	0
7217	0	1.845438	0.776572	0.721888	2.840285	-3.10501	1
7218	0	-0.268278	-0.589155	0.278752	3.488172	-2.511973	0
7219	1	-0.985123	-1.162098	0.890919	2.189678	-0.659925	0
7220	1	1.621554	1.32118	1.973044	2.191592	-2.86313	0
7221	1	2.460625	1.739688	1.9717	1.254563	-2.879543	1
7222	0	1.776119	1.333871	1.686575	1.972821	-1.18172	1
7223	0	1.541915	1.082139	-0.512814	1.270106	-1.683612	0
7224	1	0.785087	0.069801	1.071294	3.295305	-1.749412	1
7225	1	0.537785	0.171687	2.65955	1.516887	-2.450286	0
7226	1	0.533092	0.904298	1.374904	0.811592	-0.580032	0
7227	0	1.484433	2.55317	0.34315	0.400741	-3.156377	0
7228	0	1.583526	1.098912	1.545194	0.759012	-2.519844	1
7229	1	0.707503	1.635286	-0.558835	2.577128	-0.754765	1
7230	1	0.335376	1.179588	1.188427	1.169957	-1.790779	1
7231	0	1.210569	2.082899	-0.547622	4.030448	-1.006901	1
7232	0	1.914165	0.656466	0.260666	2.261683	-1.632348	0
7233	0	1.497278	0.097495	1.188639	2.432981	0.169492	0
7234	0	0.713415	0.026467	0.132968	3.443397	-2.178508	1
7235	1	1.39762	1.936516	2.064401	3.308913	-3.543941	1
7236	0	2.513013	0.394236	0.934395	2.761729	-1.960636	1
7237	0	1.257563	1.277914	1.432195	4.368575	-3.566836	1
7238	0	0.180161	1.701911	-0.047554	1.777781	-2.458216	1
7239	0	2.533699	1.229851	1.485787	2.533192	-1.14493	0
7240	0	1.292715	1.753606	1.81107	1.673119	-2.10142	1
7241	0	-0.120486	0.823101	0.270389	2.482906	-1.4612	1
7242	1	0.04587	0.185187	1.319475	1.845767	-2.04842	0
7243	1	0.864042	1.504222	1.10616	1.102402	-1.09126	1
7244	0	1.70433	0.333338	0.497202	1.637672	-2.034809	1
7245	0	2.251337	0.671097	1.402772	1.649732	-0.794119	1
7246	0	0.711084	0.74007	0.371417	2.691859	-1.507313	1
7247	1	0.950948	1.496394	1.40343	1.058868	-2.217806	1
7248	1	2.040819	0.785518	3.237656	1.385562	-1.78801	1
7249	0	1.677806	0.568012	0.858352	2.712486	-2.36246	1
7250	1	1.458221	1.814984	1.0873	2.446773	-2.19724	1
7251	0	1.00658	1.464217	1.750243	1.394533	-2.875452	1
7252	0	1.297776	1.748367	1.434055	3.17545	-2.339488	1
7253	0	1.488735	0.920884	1.741653	1.371592	-0.656408	1
7254	0	1.192103	1.945419	2.779071	1.893188	-2.873587	0
7255	0	0.268233	0.339325	1.09878	1.833041	-0.452883	1
7256	0	1.269544	1.285155	2.274589	3.502507	-1.848987	0
7257	0	0.05332	1.445169	1.223622	4.310638	-1.048956	1
7258	0	0.283942	1.724988	1.128611	1.855211	-0.7722	1
7259	1	-0.522408	-0.076193	0.918506	1.651966	-2.877587	0
7260	1	-0.40035	-0.2906	0.040622	2.338399	-1.135059	1
7261	0	-0.509202	0.674826	0.952462	2.867146	-2.653821	1
7262	1	1.975356	1.969526	3.437636	2.298125	-1.504421	1
7263	0	1.199547	1.394664	2.287885	2.16659	-5.270388	1
7264	1	1.70023	0.138041	0.526488	1.370062	-3.65399	1
7265	1	0.585316	1.039052	3.222704	1.983711	-1.354417	1
7266	1	1.758699	-0.909577	1.199254	2.535748	0.935666	0
7267	0	1.786626	-0.17078	1.777969	4.685604	-0.299379	1
7268	0	0.519553	1.154045	0.198642	0.184844	-2.097068	1
7269	1	1.566104	2.250054	2.807581	2.097091	0.259411	1
7270	0	0.809513	0.554121	1.194895	2.731225	-1.04757	0
7271	1	0.487149	0.863875	1.883503	2.957547	-2.361317	0
7272	0	1.504584	1.454715	0.788896	4.414436	-2.76192	0
7273	1	2.413832	0.823515	0.71815	1.216641	-3.08095	0
7274	0	0.327386	-0.056736	2.276571	2.23162	-1.473767	1
7275	0	2.187365	0.936449	0.26742	0.536356	0.327951	0
7276	0	1.792998	1.917928	1.855396	2.953074	-2.268669	0
7277	0	1.617958	2.062712	1.767188	0.720179	-4.031949	1
7278	0	0.591369	1.542202	0.29399	0.416287	-3.280288	1
7279	0	1.311796	1.295565	1.744084	1.607392	-1.428416	0
7280	1	0.910379	1.722118	0.453622	3.269106	-1.173905	0
7281	1	1.150302	0.147005	0.717671	3.040178	-1.997745	1
7282	1	1.693172	2.683665	2.240149	2.928754	-2.828823	0
7283	1	1.207495	1.033418	1.542875	2.51881	-2.420001	0
7284	0	1.20648	-0.393752	2.407842	3.770376	-1.692654	0
7285	0	0.052455	-0.274838	0.205931	0.675009	-1.258714	1
7286	0	-0.152436	1.160877	0.07885	1.874384	-3.335857	0
7287	1	0.41536	2.503873	1.0597	0.561227	0.005775	1
7288	1	0.715946	0.362155	2.230245	1.345512	-1.512208	0
7289	0	0.765654	1.101117	1.314147	0.68459	-1.93352	1
7290	1	1.417337	-0.559836	2.455383	2.591667	-2.488032	1
7291	0	0.905596	1.190416	2.274881	2.293385	-3.274172	1
7292	1	1.861988	1.487374	0.494589	-0.042933	-2.009156	1
7293	1	0.341273	1.642207	0.109214	1.261446	-0.005475	1
7294	1	0.797968	0.371063	1.524058	2.558774	-2.776019	1
7295	1	-0.514224	0.522447	-0.118008	2.166788	-1.96424	0
7296	0	-0.57938	0.276612	2.405745	3.829693	-3.132678	0
7297	1	-0.099941	2.186954	0.21696	1.17922	-2.783004	0
7298	0	1.46034	2.307677	3.488069	1.300455	-3.81389	0
7299	0	0.431475	1.860005	2.007062	2.422626	-1.443079	1
7300	1	1.423825	1.294603	2.80576	0.730006	-3.13078	1
7301	1	-0.166414	1.873478	0.724026	3.492028	-1.873334	1
7302	0	0.879799	1.062863	1.469342	2.072256	-3.875413	1
7303	1	2.039252	-0.462298	1.159564	2.886306	-1.083927	0
7304	1	2.739678	0.493245	2.515374	-0.116177	-3.483985	0
7305	0	0.443325	0.652875	1.620861	1.589468	-2.851204	1
7306	1	1.790071	2.537312	1.207695	3.290201	-1.566725	0
7307	0	-0.518844	1.238621	0.947178	2.24209	-2.122686	1
7308	0	0.647761	1.954678	1.377067	3.464567	-2.23613	0
7309	0	-0.265383	0.77671	1.708538	0.806197	-3.35736	0
7310	1	0.43768	2.038478	3.226745	1.778191	-2.83024	0
7311	0	-0.960378	2.772735	0.196704	3.03802	-0.358558	0
7312	1	0.677847	0.890593	2.278238	1.337151	-1.678153	1
7313	1	1.163066	-0.486311	0.707739	1.744197	-3.519872	0
7314	1	0.695005	0.615622	1.227532	3.075815	-3.962886	0
7315	0	0.927062	0.579351	1.178267	0.248365	-1.065199	1
7316	1	1.062335	2.44854	0.642073	1.438413	-2.882156	0
7317	0	0.684652	0.94637	1.631982	0.732706	-1.591969	0
7318	0	0.802448	1.201079	1.158889	2.332757	-0.803491	1
7319	1	0.395005	0.626396	0.748669	3.034617	-4.072854	1
7320	0	0.379512	1.673368	1.070823	2.122448	-3.285995	1
7321	0	0.898702	-0.822954	1.864813	1.827601	-2.089762	0
7322	1	0.646943	1.395516	0.622913	3.619818	-0.868588	1
7323	1	1.414768	0.707691	0.910065	3.492068	-2.341715	0
7324	1	0.850429	1.974655	1.119067	2.496556	-3.13353	1
7325	0	0.914394	-0.296808	1.125912	2.081361	-0.870894	1
7326	0	-0.304918	1.091379	2.268633	0.421144	-4.069207	1
7327	1	1.077643	0.104601	0.658518	3.043442	-2.641825	1
7328	1	1.574935	1.282953	0.758555	0.493581	-0.793042	1
7329	0	0.894416	1.545669	-0.211188	2.067201	-3.275803	1
7330	0	-1.08824	1.636424	-0.880164	4.261492	-2.139816	1
7331	1	0.072325	2.232733	2.742673	1.783106	-2.382178	0
7332	1	0.780021	0.335073	0.960344	3.102307	-2.083046	0
7333	0	1.401541	2.423279	1.674568	3.573509	-3.330255	1
7334	1	0.578311	-0.081239	1.07124	1.619481	-1.724994	1
7335	0	0.691359	1.46892	2.120921	1.442315	-1.84449	0
7336	0	0.601273	0.818238	1.810583	2.358409	-3.840134	1
7337	1	1.473352	1.227642	1.932318	-0.687579	-1.214278	1
7338	0	1.823807	1.458141	-0.205505	2.456907	-1.994952	0
7339	1	1.709699	1.034753	2.73146	0.648491	-4.166466	0
