"month","day","carrier","origin","orstate","dest","deststate","depart","delay","duration","distance"
"8","2","DL","MSY","LA","ATL","GA",321,0,84,425
"8","2","DL","MSY","LA","ATL","GA",344,0,97,425
"8","2","DL","MSY","LA","ATL","GA",346,0,82,425
"8","2","DL","MSY","LA","ATL","GA",348,0,85,425
"8","2","DL","MSY","LA","ATL","GA",411,0,83,425
"8","2","DL","MSY","LA","ATL","GA",412,0,81,425
"8","2","DL","MSY","LA","ATL","GA",415,0,79,425
"8","2","DL","MSY","LA","ATL","GA",415,0,84,425
"8","2","DL","MSY","LA","ATL","GA",417,0,83,425
"8","2","DL","MSY","LA","ATL","GA",556,0,82,425
"8","2","DL","MSY","LA","ATL","GA",573,0,93,425
"8","2","DL","MSY","LA","ATL","GA",576,0,85,425
"8","2","DL","MSY","LA","ATL","GA",577,0,76,425
"8","2","DL","MSY","LA","ATL","GA",577,0,83,425
"8","2","DL","MSY","LA","ATL","GA",784,0,86,425
"8","2","DL","MSY","LA","ATL","GA",785,0,83,425
"8","2","DL","MSY","LA","ATL","GA",787,0,93,425
"8","2","DL","MSY","LA","ATL","GA",789,0,81,425
"8","2","DL","MSY","LA","ATL","GA",791,0,81,425
"8","2","DL","MSY","LA","ATL","GA",943,0,85,425
"8","2","DL","MSY","LA","ATL","GA",949,0,81,425
"8","2","DL","MSY","LA","ATL","GA",950,0,73,425
"8","2","DL","MSY","LA","ATL","GA",962,0,91,425
"8","2","DL","MSY","LA","ATL","GA",1058,0,77,425
"8","2","DL","MSY","LA","ATL","GA",1061,0,86,425
"8","2","DL","MSY","LA","ATL","GA",1061,0,88,425
"8","2","DL","MSY","LA","BOS","MA",782,0,207,1368
"8","2","DL","MSY","LA","BOS","MA",789,0,195,1368
"8","2","DL","MSY","LA","BOS","MA",791,0,198,1368
"8","2","DL","MSY","LA","DTW","MI",670,0,139,926
"8","2","DL","MSY","LA","DTW","MI",670,0,143,926
"8","2","DL","MSY","LA","DTW","MI",671,0,159,926
"8","2","DL","MSY","LA","DTW","MI",673,0,145,926
"8","2","DL","MSY","LA","DTW","MI",1096,0,150,926
"8","2","DL","MSY","LA","DTW","MI",1105,0,149,926
"8","2","DL","MSY","LA","JFK","NY",676,0,173,1182
"8","2","DL","MSY","LA","JFK","NY",678,0,184,1182
"8","2","DL","MSY","LA","JFK","NY",679,0,169,1182
"8","2","DL","MSY","LA","JFK","NY",679,0,170,1182
"8","2","DL","MSY","LA","JFK","NY",703,0,175,1182
"8","2","DL","MSY","LA","JFK","NY",1181,0,178,1182
"8","2","DL","MSY","LA","JFK","NY",1183,0,185,1182
"8","2","DL","MSY","LA","JFK","NY",1189,0,176,1182
"8","2","DL","MSY","LA","JFK","NY",1224,0,166,1182
"8","2","DL","MSY","LA","LAX","CA",388,0,227,1670
"8","2","DL","MSY","LA","LAX","CA",389,0,214,1670
"8","2","DL","MSY","LA","LAX","CA",389,0,219,1670
"8","2","DL","MSY","LA","LAX","CA",393,0,220,1670
"8","2","DL","MSY","LA","LAX","CA",393,0,229,1670
"8","2","DL","MSY","LA","LGA","NY",414,0,173,1183
"8","2","DL","MSY","LA","LGA","NY",415,0,163,1183
"8","2","DL","MSY","LA","LGA","NY",416,0,182,1183
"8","2","DL","MSY","LA","LGA","NY",416,0,186,1183
"8","2","DL","MSY","LA","LGA","NY",420,0,177,1183
"8","2","DL","MSY","LA","LGA","NY",852,0,176,1183
"8","2","DL","MSY","LA","LGA","NY",855,0,177,1183
"8","2","DL","MSY","LA","LGA","NY",855,0,188,1183
"8","2","DL","MSY","LA","LGA","NY",873,0,170,1183
"8","2","DL","MSY","LA","MSP","MN",1059,0,151,1039
"8","2","DL","MSY","LA","MSP","MN",1059,0,160,1039
"8","2","DL","MSY","LA","MSP","MN",1062,0,165,1039
"8","2","DL","MSY","LA","MSP","MN",1085,0,160,1039
"8","2","DL","MSY","LA","SLC","UT",1147,0,202,1428
"8","2","DL","MSY","LA","SLC","UT",1150,0,195,1428
"8","2","DL","MSY","LA","SLC","UT",1159,0,202,1428
"8","2","DL","MSY","LA","SLC","UT",1169,0,205,1428
"8","2","F9","MSY","LA","LAS","NV",1365,0,227,1500
"8","2","F9","MSY","LA","LAS","NV",1386,0,201,1500
"8","2","F9","MSY","LA","MCO","FL",1059,0,129,551
"8","2","MQ","MSY","LA","AUS","TX",413,0,96,444
"8","2","MQ","MSY","LA","AUS","TX",414,0,85,444
"8","2","MQ","MSY","LA","AUS","TX",414,0,100,444
"8","2","MQ","MSY","LA","AUS","TX",422,0,87,444
"8","2","MQ","MSY","LA","AUS","TX",977,0,91,444
"8","2","MQ","MSY","LA","AUS","TX",979,0,88,444
"8","2","MQ","MSY","LA","AUS","TX",979,0,92,444
"8","2","MQ","MSY","LA","AUS","TX",979,0,97,444
"8","2","MQ","MSY","LA","AUS","TX",982,0,97,444
"8","2","MQ","MSY","LA","MIA","FL",918,0,112,675
"8","2","MQ","MSY","LA","MIA","FL",920,0,123,675
"8","2","MQ","MSY","LA","MIA","FL",934,0,114,675
"8","2","MQ","MSY","LA","MIA","FL",1031,0,107,675
"8","2","MQ","MSY","LA","MIA","FL",1035,0,108,675
"8","2","MQ","MSY","LA","MIA","FL",1039,0,126,675
"8","2","MQ","MSY","LA","MIA","FL",1050,0,110,675
"8","2","MQ","MSY","LA","MIA","FL",1052,0,112,675
"8","2","NK","MSY","LA","ATL","GA",660,0,89,425
"8","2","NK","MSY","LA","ATL","GA",661,0,93,425
"8","2","NK","MSY","LA","ATL","GA",663,0,82,425
"8","2","NK","MSY","LA","ATL","GA",663,0,85,425
"8","2","NK","MSY","LA","ATL","GA",666,0,77,425
"8","2","NK","MSY","LA","DFW","TX",1043,0,84,447
"8","2","NK","MSY","LA","DFW","TX",1046,0,100,447
"8","2","NK","MSY","LA","DFW","TX",1070,0,85,447
"8","2","NK","MSY","LA","DFW","TX",1079,0,103,447
"8","2","NK","MSY","LA","DTW","MI",517,0,139,926
"8","2","NK","MSY","LA","DTW","MI",540,0,139,926
"8","2","NK","MSY","LA","DTW","MI",540,0,142,926
"8","2","NK","MSY","LA","DTW","MI",541,0,147,926
"8","2","NK","MSY","LA","EWR","NJ",311,0,181,1167
"8","2","NK","MSY","LA","EWR","NJ",334,0,173,1167
"8","2","NK","MSY","LA","EWR","NJ",346,0,167,1167
"8","2","NK","MSY","LA","EWR","NJ",347,0,187,1167
"8","2","NK","MSY","LA","EWR","NJ",348,0,166,1167
"8","2","NK","MSY","LA","FLL","FL",376,0,111,674
"8","2","NK","MSY","LA","FLL","FL",380,0,117,674
"8","2","NK","MSY","LA","FLL","FL",380,0,123,674
"8","2","NK","MSY","LA","FLL","FL",381,0,101,674
"8","2","NK","MSY","LA","FLL","FL",383,0,108,674
"8","2","NK","MSY","LA","FLL","FL",1182,0,113,674
"8","2","NK","MSY","LA","FLL","FL",1183,0,107,674
"8","2","NK","MSY","LA","FLL","FL",1186,0,110,674
"8","2","NK","MSY","LA","FLL","FL",1212,0,122,674
"8","2","NK","MSY","LA","LAS","NV",395,0,211,1500
"8","2","NK","MSY","LA","LAS","NV",399,0,239,1500
"8","2","NK","MSY","LA","LAS","NV",420,0,220,1500
"8","2","NK","MSY","LA","LAS","NV",423,0,208,1500
"8","2","NK","MSY","LA","LAX","CA",932,0,227,1670
"8","2","NK","MSY","LA","LAX","CA",936,0,224,1670
"8","2","NK","MSY","LA","LAX","CA",939,0,227,1670
"8","2","NK","MSY","LA","LAX","CA",945,0,243,1670
"8","2","NK","MSY","LA","LAX","CA",956,0,233,1670
"8","2","NK","MSY","LA","MCO","FL",852,0,105,551
"8","2","NK","MSY","LA","MCO","FL",859,0,103,551
"8","2","NK","MSY","LA","MCO","FL",860,0,102,551
"8","2","NK","MSY","LA","MCO","FL",862,0,105,551
"8","2","NK","MSY","LA","MCO","FL",881,0,112,551
"8","2","NK","MSY","LA","MCO","FL",1177,0,108,551
"8","2","NK","MSY","LA","MCO","FL",1180,0,108,551
"8","2","NK","MSY","LA","MCO","FL",1234,0,113,551
"8","2","NK","MSY","LA","MCO","FL",1236,0,126,551
"8","2","NK","MSY","LA","MCO","FL",1237,0,106,551
"8","2","NK","MSY","LA","ORD","IL",458,0,165,836
"8","2","NK","MSY","LA","ORD","IL",459,0,158,836
"8","2","NK","MSY","LA","ORD","IL",462,0,149,836
"8","2","NK","MSY","LA","ORD","IL",1245,0,132,836
"8","2","NK","MSY","LA","ORD","IL",1281,0,138,836
"8","2","NK","MSY","LA","ORD","IL",1288,0,133,836
"8","2","NK","MSY","LA","ORD","IL",1291,0,130,836
"8","2","NK","MSY","LA","ORD","IL",1297,0,142,836
"8","2","NK","MSY","LA","PHL","PA",352,0,164,1089
"8","2","NK","MSY","LA","PHL","PA",353,0,169,1089
"8","2","NK","MSY","LA","PHL","PA",355,0,165,1089
"8","2","NK","MSY","LA","PHL","PA",359,0,179,1089
"8","2","NK","MSY","LA","PHL","PA",365,0,169,1089
"8","2","NK","MSY","LA","TPA","FL",764,0,90,488
"8","2","NK","MSY","LA","TPA","FL",764,0,95,488
"8","2","NK","MSY","LA","TPA","FL",767,0,86,488
"8","2","NK","MSY","LA","TPA","FL",770,0,105,488
"8","2","OH","MSY","LA","DCA","VA",674,0,151,969
"8","2","UA","MSY","LA","DEN","CO",486,0,164,1062
"8","2","UA","MSY","LA","DEN","CO",490,0,168,1062
"8","2","UA","MSY","LA","DEN","CO",491,0,181,1062
"8","2","UA","MSY","LA","DEN","CO",492,0,154,1062
"8","2","UA","MSY","LA","DEN","CO",492,0,169,1062
"8","2","UA","MSY","LA","DEN","CO",860,0,158,1062
"8","2","UA","MSY","LA","DEN","CO",865,0,172,1062
"8","2","UA","MSY","LA","DEN","CO",870,0,162,1062
"8","2","UA","MSY","LA","DEN","CO",870,0,174,1062
"8","2","UA","MSY","LA","DEN","CO",876,0,176,1062
"8","2","UA","MSY","LA","DEN","CO",1067,0,179,1062
"8","2","UA","MSY","LA","DEN","CO",1068,0,159,1062
"8","2","UA","MSY","LA","DEN","CO",1069,0,162,1062
"8","2","UA","MSY","LA","DEN","CO",1077,0,164,1062
"8","2","UA","MSY","LA","EWR","NJ",644,0,176,1167
"8","2","UA","MSY","LA","EWR","NJ",644,0,190,1167
"8","2","UA","MSY","LA","EWR","NJ",651,0,192,1167
"8","2","UA","MSY","LA","EWR","NJ",652,0,173,1167
"8","2","UA","MSY","LA","EWR","NJ",661,0,184,1167
"8","2","UA","MSY","LA","EWR","NJ",1182,0,185,1167
"8","2","UA","MSY","LA","EWR","NJ",1184,0,190,1167
"8","2","UA","MSY","LA","EWR","NJ",1189,0,173,1167
"8","2","UA","MSY","LA","EWR","NJ",1191,0,155,1167
"8","2","UA","MSY","LA","IAD","VA",470,0,143,955
"8","2","UA","MSY","LA","IAD","VA",470,0,147,955
"8","2","UA","MSY","LA","IAD","VA",472,0,142,955
"8","2","UA","MSY","LA","IAD","VA",748,0,139,955
"8","2","UA","MSY","LA","IAD","VA",750,0,143,955
"8","2","UA","MSY","LA","IAD","VA",751,0,158,955
"8","2","UA","MSY","LA","IAH","TX",417,0,79,305
"8","2","UA","MSY","LA","IAH","TX",423,0,70,305
"8","2","UA","MSY","LA","IAH","TX",425,0,66,305
"8","2","UA","MSY","LA","IAH","TX",428,0,70,305
"8","2","UA","MSY","LA","IAH","TX",433,0,70,305
"8","2","UA","MSY","LA","IAH","TX",567,0,64,305
"8","2","UA","MSY","LA","IAH","TX",569,0,68,305
"8","2","UA","MSY","LA","IAH","TX",570,0,58,305
"8","2","UA","MSY","LA","IAH","TX",577,0,90,305
"8","2","UA","MSY","LA","IAH","TX",580,0,68,305
"8","2","UA","MSY","LA","IAH","TX",710,0,61,305
"8","2","UA","MSY","LA","IAH","TX",713,0,81,305
"8","2","UA","MSY","LA","IAH","TX",714,0,66,305
"8","2","UA","MSY","LA","IAH","TX",717,0,70,305
"8","2","UA","MSY","LA","IAH","TX",729,0,64,305
"8","2","UA","MSY","LA","IAH","TX",850,0,65,305
"8","2","UA","MSY","LA","IAH","TX",852,0,69,305
"8","2","UA","MSY","LA","IAH","TX",852,0,101,305
"8","2","UA","MSY","LA","IAH","TX",855,0,64,305
"8","2","UA","MSY","LA","IAH","TX",857,0,62,305
"8","2","UA","MSY","LA","IAH","TX",948,0,68,305
"8","2","UA","MSY","LA","IAH","TX",949,0,68,305
"8","2","UA","MSY","LA","IAH","TX",950,0,76,305
"8","2","UA","MSY","LA","IAH","TX",952,0,76,305
"8","2","UA","MSY","LA","IAH","TX",952,0,77,305
"8","2","UA","MSY","LA","IAH","TX",1014,0,63,305
"8","2","UA","MSY","LA","IAH","TX",1027,0,65,305
"8","2","UA","MSY","LA","IAH","TX",1029,0,84,305
"8","2","UA","MSY","LA","IAH","TX",1041,0,73,305
"8","2","UA","MSY","LA","IAH","TX",1131,0,94,305
"8","2","UA","MSY","LA","IAH","TX",1142,0,68,305
"8","2","UA","MSY","LA","IAH","TX",1142,0,70,305
"8","2","UA","MSY","LA","IAH","TX",1144,0,63,305
"8","2","UA","MSY","LA","ORD","IL",965,0,152,836
"8","2","UA","MSY","LA","ORD","IL",968,0,151,836
"8","2","UA","MSY","LA","ORD","IL",970,0,149,836
"8","2","UA","MSY","LA","SFO","CA",909,0,252,1911
"8","2","UA","MSY","LA","SFO","CA",910,0,262,1911
"8","2","UA","MSY","LA","SFO","CA",911,0,263,1911
"8","2","UA","MSY","LA","SFO","CA",913,0,260,1911
"8","2","WN","MSY","LA","ATL","GA",290,0,75,425
"8","2","WN","MSY","LA","ATL","GA",295,0,79,425
"8","2","WN","MSY","LA","ATL","GA",296,0,75,425
"8","2","WN","MSY","LA","ATL","GA",296,0,77,425
"8","2","WN","MSY","LA","ATL","GA",297,0,77,425
"8","2","WN","MSY","LA","ATL","GA",612,0,78,425
"8","2","WN","MSY","LA","ATL","GA",612,0,82,425
"8","2","WN","MSY","LA","ATL","GA",616,0,79,425
"8","2","WN","MSY","LA","ATL","GA",616,0,81,425
"8","2","WN","MSY","LA","ATL","GA",999,0,93,425
"8","2","WN","MSY","LA","ATL","GA",1001,0,84,425
"8","2","WN","MSY","LA","ATL","GA",1004,0,77,425
"8","2","WN","MSY","LA","ATL","GA",1012,0,82,425
"8","2","WN","MSY","LA","AUS","TX",324,0,79,444
"8","2","WN","MSY","LA","AUS","TX",325,0,71,444
"8","2","WN","MSY","LA","AUS","TX",325,0,93,444
"8","2","WN","MSY","LA","AUS","TX",326,0,79,444
"8","2","WN","MSY","LA","AUS","TX",327,0,76,444
"8","2","WN","MSY","LA","AUS","TX",627,0,79,444
"8","2","WN","MSY","LA","AUS","TX",628,0,77,444
"8","2","WN","MSY","LA","AUS","TX",630,0,73,444
"8","2","WN","MSY","LA","AUS","TX",630,0,89,444
"8","2","WN","MSY","LA","AUS","TX",631,0,79,444
"8","2","WN","MSY","LA","AUS","TX",931,0,83,444
"8","2","WN","MSY","LA","AUS","TX",932,0,80,444
"8","2","WN","MSY","LA","AUS","TX",940,0,78,444
"8","2","WN","MSY","LA","AUS","TX",1219,0,76,444
"8","2","WN","MSY","LA","AUS","TX",1223,0,75,444
"8","2","WN","MSY","LA","AUS","TX",1231,0,80,444
"8","2","WN","MSY","LA","AUS","TX",1240,0,74,444
"8","2","WN","MSY","LA","BNA","TN",406,0,84,471
"8","2","WN","MSY","LA","BNA","TN",406,0,88,471
"8","2","WN","MSY","LA","BNA","TN",406,0,97,471
"8","2","WN","MSY","LA","BNA","TN",407,0,84,471
"8","2","WN","MSY","LA","BNA","TN",411,0,86,471
"8","2","WN","MSY","LA","BNA","TN",810,0,84,471
"8","2","WN","MSY","LA","BNA","TN",811,0,87,471
"8","2","WN","MSY","LA","BNA","TN",820,0,82,471
"8","2","WN","MSY","LA","BNA","TN",823,0,76,471
"8","2","WN","MSY","LA","BNA","TN",1236,0,81,471
"8","2","WN","MSY","LA","BNA","TN",1245,0,86,471
"8","2","WN","MSY","LA","BNA","TN",1254,0,79,471
"8","2","WN","MSY","LA","BNA","TN",1254,0,85,471
"8","2","WN","MSY","LA","BWI","MD",334,0,147,998
"8","2","WN","MSY","LA","BWI","MD",335,0,152,998
"8","2","WN","MSY","LA","BWI","MD",338,0,142,998
"8","2","WN","MSY","LA","BWI","MD",339,0,147,998
"8","2","WN","MSY","LA","BWI","MD",341,0,149,998
"8","2","WN","MSY","LA","BWI","MD",1224,0,137,998
"8","2","WN","MSY","LA","BWI","MD",1238,0,146,998
"8","2","WN","MSY","LA","DAL","TX",404,0,93,436
"8","2","WN","MSY","LA","DAL","TX",405,0,79,436
"8","2","WN","MSY","LA","DAL","TX",411,0,73,436
"8","2","WN","MSY","LA","DAL","TX",411,0,79,436
"8","2","WN","MSY","LA","DAL","TX",571,0,91,436
"8","2","WN","MSY","LA","DAL","TX",572,0,90,436
"8","2","WN","MSY","LA","DAL","TX",574,0,79,436
"8","2","WN","MSY","LA","DAL","TX",576,0,77,436
"8","2","WN","MSY","LA","DAL","TX",710,0,80,436
"8","2","WN","MSY","LA","DAL","TX",711,0,77,436
"8","2","WN","MSY","LA","DAL","TX",714,0,76,436
"8","2","WN","MSY","LA","DAL","TX",714,0,79,436
"8","2","WN","MSY","LA","DAL","TX",715,0,91,436
"8","2","WN","MSY","LA","DAL","TX",1088,0,79,436
"8","2","WN","MSY","LA","DAL","TX",1089,0,77,436
"8","2","WN","MSY","LA","DAL","TX",1109,0,79,436
"8","2","WN","MSY","LA","DAL","TX",1220,0,78,436
"8","2","WN","MSY","LA","DAL","TX",1221,0,98,436
"8","2","WN","MSY","LA","DAL","TX",1234,0,87,436
"8","2","WN","MSY","LA","DAL","TX",1292,0,80,436
"8","2","WN","MSY","LA","DAL","TX",1299,0,76,436
"8","2","WN","MSY","LA","DCA","VA",685,0,141,969
"8","2","WN","MSY","LA","DCA","VA",687,0,137,969
"8","2","WN","MSY","LA","DCA","VA",688,0,150,969
"8","2","WN","MSY","LA","DCA","VA",715,0,134,969
"8","2","WN","MSY","LA","DCA","VA",1009,0,137,969
"8","2","WN","MSY","LA","DCA","VA",1019,0,140,969
"8","2","WN","MSY","LA","DCA","VA",1027,0,144,969
"8","2","WN","MSY","LA","DEN","CO",317,0,159,1062
"8","2","WN","MSY","LA","DEN","CO",319,0,171,1062
"8","2","WN","MSY","LA","DEN","CO",320,0,168,1062
"8","2","WN","MSY","LA","DEN","CO",321,0,155,1062
"8","2","WN","MSY","LA","DEN","CO",323,0,144,1062
"8","2","WN","MSY","LA","DEN","CO",1113,0,173,1062
"8","2","WN","MSY","LA","DEN","CO",1114,0,159,1062
"8","2","WN","MSY","LA","DEN","CO",1128,0,162,1062
"8","2","WN","MSY","LA","DEN","CO",1131,0,163,1062
"8","2","WN","MSY","LA","DEN","CO",1133,0,154,1062
"8","2","WN","MSY","LA","FLL","FL",462,0,125,674
"8","2","WN","MSY","LA","FLL","FL",463,0,106,674
"8","2","WN","MSY","LA","FLL","FL",465,0,118,674
"8","2","WN","MSY","LA","FLL","FL",470,0,112,674
"8","2","WN","MSY","LA","FLL","FL",470,0,126,674
"8","2","WN","MSY","LA","FLL","FL",973,0,114,674
"8","2","WN","MSY","LA","FLL","FL",974,0,115,674
"8","2","WN","MSY","LA","FLL","FL",976,0,107,674
"8","2","WN","MSY","LA","FLL","FL",979,0,112,674
"8","2","WN","MSY","LA","FLL","FL",990,0,102,674
"8","2","WN","MSY","LA","HOU","TX",380,0,68,302
"8","2","WN","MSY","LA","HOU","TX",382,0,62,302
"8","2","WN","MSY","LA","HOU","TX",382,0,68,302
"8","2","WN","MSY","LA","HOU","TX",383,0,64,302
"8","2","WN","MSY","LA","HOU","TX",383,0,67,302
"8","2","WN","MSY","LA","HOU","TX",666,0,65,302
"8","2","WN","MSY","LA","HOU","TX",674,0,71,302
"8","2","WN","MSY","LA","HOU","TX",681,0,68,302
"8","2","WN","MSY","LA","HOU","TX",687,0,66,302
"8","2","WN","MSY","LA","HOU","TX",691,0,64,302
"8","2","WN","MSY","LA","HOU","TX",862,0,66,302
"8","2","WN","MSY","LA","HOU","TX",862,0,68,302
"8","2","WN","MSY","LA","HOU","TX",866,0,77,302
"8","2","WN","MSY","LA","HOU","TX",868,0,64,302
"8","2","WN","MSY","LA","HOU","TX",870,0,69,302
"8","2","WN","MSY","LA","HOU","TX",1117,0,63,302
"8","2","WN","MSY","LA","HOU","TX",1120,0,62,302
"8","2","WN","MSY","LA","HOU","TX",1122,0,59,302
"8","2","WN","MSY","LA","HOU","TX",1131,0,65,302
"8","2","WN","MSY","LA","HOU","TX",1131,0,66,302
"8","2","WN","MSY","LA","HOU","TX",1186,0,66,302
"8","2","WN","MSY","LA","HOU","TX",1190,0,60,302
"8","2","WN","MSY","LA","HOU","TX",1192,0,67,302
"8","2","WN","MSY","LA","HOU","TX",1195,0,66,302
"8","2","WN","MSY","LA","HOU","TX",1198,0,71,302
"8","2","WN","MSY","LA","HOU","TX",1368,0,63,302
"8","2","WN","MSY","LA","HOU","TX",1371,0,60,302
"8","2","WN","MSY","LA","HOU","TX",1381,0,56,302
"8","2","WN","MSY","LA","HOU","TX",1381,0,59,302
"8","2","WN","MSY","LA","IAH","TX",407,0,63,305
"8","2","WN","MSY","LA","IAH","TX",407,0,69,305
"8","2","WN","MSY","LA","IAH","TX",410,0,63,305
"8","2","WN","MSY","LA","IAH","TX",410,0,80,305
"8","2","WN","MSY","LA","IAH","TX",419,0,73,305
"8","2","WN","MSY","LA","IAH","TX",807,0,59,305
"8","2","WN","MSY","LA","IAH","TX",809,0,66,305
"8","2","WN","MSY","LA","IAH","TX",810,0,65,305
"8","2","WN","MSY","LA","IAH","TX",813,0,62,305
"8","2","WN","MSY","LA","IAH","TX",825,0,67,305
"8","2","WN","MSY","LA","IAH","TX",1074,0,72,305
"8","2","WN","MSY","LA","IAH","TX",1076,0,60,305
"8","2","WN","MSY","LA","IAH","TX",1079,0,79,305
"8","2","WN","MSY","LA","IAH","TX",1096,0,64,305
"8","2","WN","MSY","LA","LAS","NV",639,0,200,1500
"8","2","WN","MSY","LA","LAS","NV",640,0,206,1500
"8","2","WN","MSY","LA","LAS","NV",641,0,204,1500
"8","2","WN","MSY","LA","LAS","NV",662,0,196,1500
"8","2","WN","MSY","LA","LAX","CA",627,0,226,1670
"8","2","WN","MSY","LA","LAX","CA",629,0,211,1670
"8","2","WN","MSY","LA","LAX","CA",629,0,214,1670
"8","2","WN","MSY","LA","LAX","CA",631,0,221,1670
"8","2","WN","MSY","LA","LAX","CA",635,0,233,1670
"8","2","WN","MSY","LA","LGA","NY",679,0,178,1183
"8","2","WN","MSY","LA","LGA","NY",680,0,163,1183
"8","2","WN","MSY","LA","LGA","NY",683,0,179,1183
"8","2","WN","MSY","LA","LGA","NY",685,0,165,1183
"8","2","WN","MSY","LA","LGA","NY",697,0,171,1183
"8","2","WN","MSY","LA","MCI","MO",886,0,109,689
"8","2","WN","MSY","LA","MCI","MO",890,0,105,689
"8","2","WN","MSY","LA","MCI","MO",890,0,109,689
"8","2","WN","MSY","LA","MCI","MO",895,0,108,689
"8","2","WN","MSY","LA","MCI","MO",896,0,113,689
"8","2","WN","MSY","LA","MCO","FL",472,0,101,551
"8","2","WN","MSY","LA","MCO","FL",477,0,98,551
"8","2","WN","MSY","LA","MCO","FL",477,0,101,551
"8","2","WN","MSY","LA","MCO","FL",481,0,103,551
"8","2","WN","MSY","LA","MCO","FL",656,0,104,551
"8","2","WN","MSY","LA","MCO","FL",659,0,98,551
"8","2","WN","MSY","LA","MCO","FL",660,0,105,551
"8","2","WN","MSY","LA","MCO","FL",1104,0,103,551
"8","2","WN","MSY","LA","MCO","FL",1245,0,95,551
"8","2","WN","MSY","LA","MCO","FL",1248,0,93,551
"8","2","WN","MSY","LA","MCO","FL",1248,0,102,551
"8","2","WN","MSY","LA","MCO","FL",1262,0,99,551
"8","2","WN","MSY","LA","MDW","IL",418,0,132,825
"8","2","WN","MSY","LA","MDW","IL",419,0,146,825
"8","2","WN","MSY","LA","MDW","IL",420,0,127,825
"8","2","WN","MSY","LA","MDW","IL",421,0,127,825
"8","2","WN","MSY","LA","MDW","IL",423,0,130,825
"8","2","WN","MSY","LA","MDW","IL",590,0,125,825
"8","2","WN","MSY","LA","MDW","IL",592,0,133,825
"8","2","WN","MSY","LA","MDW","IL",594,0,147,825
"8","2","WN","MSY","LA","MDW","IL",595,0,128,825
"8","2","WN","MSY","LA","MDW","IL",599,0,128,825
"8","2","WN","MSY","LA","MDW","IL",793,0,131,825
"8","2","WN","MSY","LA","MDW","IL",793,0,145,825
"8","2","WN","MSY","LA","MDW","IL",812,0,128,825
"8","2","WN","MSY","LA","MDW","IL",1106,0,133,825
"8","2","WN","MSY","LA","MDW","IL",1120,0,123,825
"8","2","WN","MSY","LA","MDW","IL",1186,0,143,825
"8","2","WN","MSY","LA","MDW","IL",1194,0,134,825
"8","2","WN","MSY","LA","MDW","IL",1196,0,122,825
"8","2","WN","MSY","LA","MDW","IL",1201,0,132,825
"8","2","WN","MSY","LA","MIA","FL",772,0,119,675
"8","2","WN","MSY","LA","MIA","FL",773,0,104,675
"8","2","WN","MSY","LA","MIA","FL",775,0,105,675
"8","2","WN","MSY","LA","MIA","FL",777,0,124,675
"8","2","WN","MSY","LA","MIA","FL",778,0,106,675
"8","2","WN","MSY","LA","PHX","AZ",984,0,183,1300
"8","2","WN","MSY","LA","PHX","AZ",991,0,174,1300
"8","2","WN","MSY","LA","PHX","AZ",992,0,173,1300
"8","2","WN","MSY","LA","PHX","AZ",993,0,176,1300
"8","2","WN","MSY","LA","SAT","TX",922,0,89,494
"8","2","WN","MSY","LA","SAT","TX",925,0,79,494
"8","2","WN","MSY","LA","SAT","TX",926,0,82,494
"8","2","WN","MSY","LA","SAT","TX",927,0,80,494
"8","2","WN","MSY","LA","STL","MO",501,0,106,604
"8","2","WN","MSY","LA","STL","MO",503,0,101,604
"8","2","WN","MSY","LA","STL","MO",507,0,107,604
"8","2","WN","MSY","LA","STL","MO",509,0,97,604
"8","2","WN","MSY","LA","STL","MO",511,0,98,604
"8","2","WN","MSY","LA","STL","MO",1165,0,94,604
"8","2","WN","MSY","LA","STL","MO",1165,0,103,604
"8","2","WN","MSY","LA","STL","MO",1170,0,105,604
"8","2","WN","MSY","LA","STL","MO",1175,0,103,604
"8","2","WN","MSY","LA","TPA","FL",324,0,80,488
"8","2","WN","MSY","LA","TPA","FL",324,0,83,488
"8","2","WN","MSY","LA","TPA","FL",324,0,85,488
"8","2","WN","MSY","LA","TPA","FL",325,0,85,488
"8","2","WN","MSY","LA","TPA","FL",329,0,79,488
"8","2","WN","MSY","LA","TPA","FL",911,0,81,488
"8","2","WN","MSY","LA","TPA","FL",915,0,95,488
"8","2","WN","MSY","LA","TPA","FL",920,0,89,488
"8","2","WN","MSY","LA","TPA","FL",927,0,84,488
"8","2","WN","MSY","LA","TPA","FL",1295,0,74,488
"8","2","WN","MSY","LA","TPA","FL",1303,0,81,488
"8","2","WN","MSY","LA","TPA","FL",1305,0,81,488
"8","2","WN","MSY","LA","TPA","FL",1312,0,84,488
"8","2","YX","MSY","LA","DCA","VA",345,0,152,969
"8","2","YX","MSY","LA","DCA","VA",348,0,155,969
"8","2","YX","MSY","LA","DCA","VA",349,0,164,969
"8","2","YX","MSY","LA","DCA","VA",412,0,155,969
"8","2","YX","MSY","LA","DCA","VA",419,0,160,969
"8","2","YX","MSY","LA","DCA","VA",990,0,155,969
"8","2","YX","MSY","LA","DCA","VA",1000,0,167,969
"8","2","YX","MSY","LA","DCA","VA",1002,0,174,969
"8","3","AA","MSY","LA","CLT","NC",406,0,111,651
"8","3","AA","MSY","LA","CLT","NC",413,0,108,651
"8","3","AA","MSY","LA","CLT","NC",413,0,116,651
